P4134;Slatina n/Zdobnicí - Rokytnice v Orlickıch horách;III.;50° 08' 12.38879'' N;16° 22' 48.89306'' E
P4135;Slatina n/Zdobnicí - Rokytnice v Orlickıch horách;U;50° 08' 16.24171'' N;16° 22' 59.06964'' E
P4136;Slatina n/Zdobnicí - Rokytnice v Orlickıch horách;MK;50° 08' 22.46041'' N;16° 23' 10.91523'' E
P4137;Slatina n/Zdobnicí - Rokytnice v Orlickıch horách;U;50° 08' 33.29493'' N;16° 23' 40.91537'' E
P4138;Slatina n/Zdobnicí - Rokytnice v Orlickıch horách;U;50° 08' 51.46310'' N;16° 24' 00.98844'' E
P4139;Slatina n/Zdobnicí - Rokytnice v Orlickıch horách;U;50° 09' 38.24273'' N;16° 25' 08.99932'' E
P4140;Slatina n/Zdobnicí - Rokytnice v Orlickıch horách;U;50° 09' 59.73235'' N;16° 26' 15.51005'' E
P4141;Slatina n/Zdobnicí - Rokytnice v Orlickıch horách;II.;50° 09' 48.97001'' N;16° 26' 38.24324'' E
P4142;Slatina n/Zdobnicí - Rokytnice v Orlickıch horách;U;50° 09' 44.57666'' N;16° 26' 58.96854'' E
P4143;Slatina n/Zdobnicí - Rokytnice v Orlickıch horách;U;50° 09' 30.48801'' N;16° 27' 38.23189'' E
P4144;st. Rokytnice v Orl.horách;MK;50° 09' 35.07958'' N;16° 28' 00.35452'' E
P4145;st. Hanušovice - st. Hanušovice-Morava odboèka;U;50° 04' 46.58055'' N;16° 55' 34.41174'' E
P4146;Hanušovice-Morava - Podlesí;U;50° 05' 12.80957'' N;16° 54' 32.17127'' E
P4147;Hanušovice-Morava - Podlesí;U;50° 05' 14.81860'' N;16° 53' 59.98411'' E
P4148;Podlesí - Èervenı Potok;II.;50° 05' 18.22789'' N;16° 50' 51.63531'' E
P4149;Podlesí - Èervenı Potok;III.;50° 05' 13.83934'' N;16° 50' 33.38358'' E
P4150;Podlesí - Èervenı Potok;U;50° 05' 16.67002'' N;16° 49' 27.41997'' E
P4151;Podlesí - Èervenı Potok;U;50° 06' 15.41549'' N;16° 48' 33.18410'' E
P4152;st. Èervenı Potok;MK;50° 06' 17.13613'' N;16° 47' 00.60655'' E
P4153;Èervenı Potok - Dolní Lipka;III.;50° 06' 06.91318'' N;16° 46' 18.46818'' E
P4154;Èervenı Potok - Dolní Lipka;U;50° 05' 58.64646'' N;16° 45' 58.88172'' E
P4155;Èervenı Potok - Dolní Lipka;III.;50° 05' 56.32293'' N;16° 45' 15.75073'' E
P4156;Èervenı Potok - Dolní Lipka;U;50° 05' 59.74540'' N;16° 45' 01.52437'' E
P4157;Èervenı Potok - Dolní Lipka;U;50° 06' 03.61257'' N;16° 44' 38.57122'' E
P4158;Èervenı Potok - Dolní Lipka;U;50° 06' 06.05642'' N;16° 44' 04.82095'' E
P4159;Èervenı Potok - Dolní Lipka;U;50° 05' 44.78813'' N;16° 43' 42.73657'' E
P4160;Èervenı Potok - Dolní Lipka;III.;50° 05' 19.06931'' N;16° 43' 30.29811'' E
P4160;Dolní Lipka - TESLA Králíky;III.;50° 05' 19.06931'' N;16° 43' 30.29811'' E
P4161;Dolní Lipka - Lichkov;MK;50° 05' 23.64595'' N;16° 42' 51.19246'' E
P4164;Dolní Lipka - TESLA Králíky;U;50° 05' 14.76903'' N;16° 43' 55.89918'' E
P4165;Dolní Lipka - TESLA Králíky;U;50° 05' 09.95181'' N;16° 44' 13.49045'' E
P4166;Dolní Lipka - TESLA Králíky;U;50° 05' 09.76180'' N;16° 44' 35.93121'' E
P4167;Dolní Lipka - TESLA Králíky;U;50° 05' 12.17837'' N;16° 44' 56.52514'' E
P4168;TESLA Králíky - Králíky;MK;50° 05' 06.85747'' N;16° 45' 17.73797'' E
P4169;TESLA Králíky - Králíky;MK;50° 05' 04.08041'' N;16° 45' 19.96636'' E
P4170;Králíky - Èervená Voda;U;50° 04' 26.16207'' N;16° 45' 19.94707'' E
P4171;Králíky - Èervená Voda;U;50° 04' 00.62175'' N;16° 44' 52.45333'' E
P4172;Králíky - Èervená Voda;III.;50° 03' 57.60894'' N;16° 44' 51.23128'' E
P4173;Králíky - Èervená Voda;U;50° 03' 35.98181'' N;16° 44' 47.67093'' E
P4175;Králíky - Èervená Voda;I.;50° 02' 57.49562'' N;16° 44' 45.07349'' E
P4176;Králíky - Èervená Voda;MK;50° 02' 53.39511'' N;16° 44' 46.50822'' E
P4177;Èervená Voda - Moravskı Karlov;U;50° 02' 34.16220'' N;16° 44' 52.25848'' E
P4178;Èervená Voda - Moravskı Karlov;U;50° 02' 13.33913'' N;16° 44' 45.23187'' E
P4179;Èervená Voda - Moravskı Karlov;U;50° 02' 01.26566'' N;16° 44' 48.58760'' E
P4180;Èervená Voda - Moravskı Karlov;U;50° 01' 43.08186'' N;16° 45' 03.96484'' E
P4181;Moravskı Karlov - Bílá Voda;III.;50° 01' 30.70417'' N;16° 45' 11.91573'' E
P4182;Moravskı Karlov - Bílá Voda;MK;50° 01' 13.25934'' N;16° 44' 53.37064'' E
P4183;Moravskı Karlov - Bílá Voda;III.;50° 01' 05.40390'' N;16° 44' 50.82644'' E
P4184;Bílá Voda - Štíty;I.;50° 00' 50.89478'' N;16° 44' 52.35948'' E
P4185;Bílá Voda - Štíty;U;50° 00' 43.21084'' N;16° 44' 53.27244'' E
P4186;Bílá Voda - Štíty;MK;50° 00' 21.02247'' N;16° 44' 49.60634'' E
P4187;Bílá Voda - Štíty;III.;50° 00' 14.67636'' N;16° 44' 52.47028'' E
P4188;Bílá Voda - Štíty;MK;49° 59' 23.69969'' N;16° 45' 11.87449'' E
P4189;Bílá Voda - Štíty;III.;49° 58' 45.97882'' N;16° 45' 10.00773'' E
P4190;Bílá Voda - Štíty;U;49° 58' 35.12988'' N;16° 45' 04.62670'' E
P4191;Bílá Voda - Štíty;III.;49° 58' 21.52532'' N;16° 45' 09.38976'' E
P4192;Hanušovice-Morava odboèka - Staré Mìsto pod Snìníkem;II.;50° 06' 56.61454'' N;16° 56' 13.58158'' E
P4193;Hanušovice-Morava odboèka - Staré Mìsto pod Snìníkem;III.;50° 07' 09.44392'' N;16° 56' 23.00028'' E
P4194;Hanušovice-Morava odboèka - Staré Mìsto pod Snìníkem;U;50° 07' 57.89523'' N;16° 57' 04.59224'' E
P4195;Hanušovice-Morava odboèka - Staré Mìsto pod Snìníkem;III.;50° 08' 35.12035'' N;16° 56' 59.25605'' E
P4196;Hanušovice-Morava odboèka - Staré Mìsto pod Snìníkem;III.;50° 09' 29.54316'' N;16° 56' 33.16716'' E
P4197;Hanušovice-Morava odboèka - Staré Mìsto pod Snìníkem;U;50° 09' 41.33855'' N;16° 56' 31.46750'' E
P4198;dD3 Staré Mìsto pod Snìníkem;U;50° 09' 49.05128'' N;16° 56' 31.48982'' E
P4199;Olomouc hl.n. - Bohuòovice;II.;49° 36' 08.36392'' N;17° 16' 33.57333'' E
P4200;Olomouc hl.n. - Bohuòovice;MK;49° 36' 17.39176'' N;17° 16' 34.34771'' E
P4201;Olomouc hl.n. - Bohuòovice;U;49° 36' 50.68686'' N;17° 16' 39.17745'' E
P4202;Olomouc hl.n. - Bohuòovice;MK;49° 37' 05.85923'' N;17° 16' 41.41761'' E
P4203;Olomouc hl.n. - Bohuòovice;III.;49° 39' 19.19972'' N;17° 16' 58.72935'' E
P4204;Olomouc hl.n. - Bohuòovice;III.;49° 39' 38.99203'' N;17° 16' 52.90182'' E
P4205;Bohuòovice - Šternberk;U;49° 40' 04.93180'' N;17° 16' 54.65381'' E
P4206;Bohuòovice - Šternberk;U;49° 40' 25.73947'' N;17° 16' 58.54335'' E
P4207;st. Šternberk;III.;49° 43' 04.35015'' N;17° 17' 16.89508'' E
P4208;st. Šternberk;U;49° 43' 23.19751'' N;17° 17' 01.92487'' E
P4209;st. Hanušovice - (kol. 103, smìr Mikulovice);MK;50° 04' 35.14930'' N;16° 55' 46.92459'' E
P4210;st. Hanušovice - (kol. 103, smìr Mikulovice);MK;50° 04' 39.46504'' N;16° 55' 56.49282'' E
P4211;st. Hanušovice - (kol. 103, smìr Mikulovice);II.;50° 04' 40.86987'' N;16° 55' 59.50237'' E
P4212;Šternberk - Újezd u Unièova;U;49° 44' 20.58860'' N;17° 16' 12.54838'' E
P4213;Šternberk - Újezd u Unièova;III.;49° 44' 46.38891'' N;17° 15' 53.43691'' E
P4214;Šternberk - Újezd u Unièova;III.;49° 45' 29.82372'' N;17° 14' 07.66103'' E
P4215;Šternberk - Újezd u Unièova;U;49° 46' 24.56206'' N;17° 12' 15.46039'' E
P4216;st. Újezd u Unièova;III.;49° 46' 30.40173'' N;17° 11' 16.58991'' E
P4217;Újezd u Unièova - UNEX Unièov;U;49° 46' 31.95959'' N;17° 10' 48.01708'' E
P4218;Újezd u Unièova - UNEX Unièov;U;49° 46' 32.93028'' N;17° 10' 31.44010'' E
P4219;Újezd u Unièova - UNEX Unièov;III.;49° 46' 35.85376'' N;17° 09' 39.94744'' E
P4220;UNEX Unièov - Unièov;U;49° 46' 39.80040'' N;17° 08' 30.35772'' E
P4221;UNEX Unièov - Unièov;II.;49° 46' 43.96717'' N;17° 07' 16.35772'' E
P4222;Unièov - Troubelice;U;49° 46' 46.52452'' N;17° 06' 34.50838'' E
P4223;Unièov - Troubelice;III.;49° 47' 39.47735'' N;17° 05' 07.71081'' E
P4224;Unièov - Troubelice;U;49° 47' 49.48022'' N;17° 04' 52.61850'' E
P4225;Troubelice - Libina;III.;49° 48' 31.67578'' N;17° 04' 39.24604'' E
P4226;Troubelice - Libina;U;49° 48' 45.72363'' N;17° 04' 35.67811'' E
P4227;Troubelice - Libina;U;49° 49' 10.47148'' N;17° 04' 08.85267'' E
P4228;Troubelice - Libina;III.;49° 50' 09.46962'' N;17° 04' 20.37986'' E
P4229;Troubelice - Libina;U;49° 50' 23.89874'' N;17° 04' 31.48818'' E
P4230;Troubelice - Libina;U;49° 51' 04.45562'' N;17° 04' 38.68559'' E
P4231;Libina - Novı Malín;U;49° 54' 01.19739'' N;17° 02' 59.65149'' E
P4232;Libina - Novı Malín;U;49° 56' 27.82496'' N;17° 02' 06.28722'' E
P4233;Libina - Novı Malín;III.;49° 56' 35.13240'' N;17° 02' 04.11957'' E
P4234;nz. Novı Malín;III.;49° 56' 51.19703'' N;17° 02' 06.46125'' E
P4235;Novı Malín - Šumperk;U;49° 57' 03.34941'' N;17° 02' 07.20543'' E
P4236;Novı Malín - Šumperk;U;49° 57' 47.53786'' N;17° 01' 25.44085'' E
P4237;;III.;49° 57' 58.71497'' N;17° 00' 19.85552'' E
P4238;;III.;49° 57' 51.23300'' N;16° 59' 59.76185'' E
P4238;;III.;49° 57' 51.693'' N;16° 59' 59.845'' E
P4239;;MK;49° 57' 49.08641'' N;16° 59' 46.53576'' E
P4239;;Místní;49° 57' 49.407'' N;16° 59' 47.828'' E
P4240;st. Šumperk;II.;49° 57' 45.18662'' N;16° 59' 14.27139'' E
P4241;st. Šumperk;III.;49° 57' 26.73065'' N;16° 58' 34.04649'' E
P4241;;III;49° 57' 26.643''N;16° 58' 34.031''E
P4242;Šumperk - Bludov;MK;49° 56' 57.52630'' N;16° 57' 58.12233'' E
P4243;Šumperk - Bludov;MK;49° 56' 49.34397'' N;16° 57' 28.62230'' E
P4244;Šumperk - Bludov;U;49° 56' 43.98535'' N;16° 57' 18.53897'' E
P4245;Bludov - Chromeè;III.;49° 55' 26.68289'' N;16° 56' 07.66055'' E
P4246;Chromeè - Lillehammer,s.r.o. (Olšany);I.;49° 55' 43.91187'' N;16° 55' 19.32238'' E
P4247;Chromeè - Lillehammer,s.r.o. (Olšany);I.;49° 56' 25.94240'' N;16° 54' 10.78856'' E
P4248;Chromeè - Lillehammer,s.r.o. (Olšany);U;49° 56' 48.46155'' N;16° 53' 52.88236'' E
P4249;Chromeè - Lillehammer,s.r.o. (Olšany);III.;49° 57' 07.83714'' N;16° 52' 30.92064'' E
P4250;Chromeè - Lillehammer,s.r.o. (Olšany);U;49° 57' 25.58665'' N;16° 52' 12.30702'' E
P4251;Lillehammer,s.r.o. (Olšany) - Ruda n/Moravou;III.;49° 58' 05.89085'' N;16° 52' 29.43432'' E
P4252;Ruda n/Moravou - Bohdíkov;U;49° 59' 28.87784'' N;16° 53' 33.31048'' E
P4253;Ruda n/Moravou - Bohdíkov;MK;49° 59' 54.21994'' N;16° 53' 41.42763'' E
P4254;Ruda n/Moravou - Bohdíkov;III.;50° 00' 36.15325'' N;16° 53' 50.44907'' E
P4255;Ruda n/Moravou - Bohdíkov;U;50° 00' 57.01815'' N;16° 53' 54.90210'' E
P4256;Ruda n/Moravou - Bohdíkov;U;50° 01' 14.03169'' N;16° 53' 45.13013'' E
P4257;Ruda n/Moravou - Bohdíkov;III.;50° 01' 28.63887'' N;16° 53' 56.70761'' E
P4258;Bohdíkov - Hanušovice;MK;50° 03' 24.66881'' N;16° 55' 16.23572'' E
P4259;Bohdíkov - Hanušovice;MK;50° 04' 01.42639'' N;16° 55' 46.24522'' E
P4260;Bohdíkov - Hanušovice;MK;50° 03' 59.33148'' N;16° 55' 45.57198'' E
P4261;st. Hanušovice;U;50° 04' 35.80800'' N;16° 55' 43.63296'' E
P4262;Hanušovice - Jindøichov na Moravì;II.;50° 04' 45.02628'' N;16° 56' 07.17541'' E
P4263;Hanušovice - Jindøichov na Moravì;U;50° 04' 46.94008'' N;16° 56' 14.40110'' E
P4264;Hanušovice - Jindøichov na Moravì;MK;50° 04' 48.52399'' N;16° 56' 21.07328'' E
P4265;Hanušovice - Jindøichov na Moravì;U;50° 04' 42.92397'' N;16° 56' 49.32983'' E
P4266;Hanušovice - Jindøichov na Moravì;II.;50° 04' 38.93172'' N;16° 57' 12.92702'' E
P4267;Hanušovice - Jindøichov na Moravì;U;50° 04' 41.18628'' N;16° 57' 21.86786'' E
P4268;Hanušovice - Jindøichov na Moravì;II.;50° 04' 50.57580'' N;16° 57' 55.90500'' E
P4269;Hanušovice - Jindøichov na Moravì;MK;50° 04' 55.53807'' N;16° 58' 04.96848'' E
P4270;Hanušovice - Jindøichov na Moravì;III.;50° 05' 18.46269'' N;16° 58' 27.78810'' E
P4271;Hanušovice - Jindøichov na Moravì;II.;50° 05' 29.57843'' N;16° 58' 32.02359'' E
P4272;Hanušovice - Jindøichov na Moravì;U;50° 05' 31.77526'' N;16° 58' 32.27819'' E
P4273;Hanušovice - Jindøichov na Moravì;U;50° 05' 41.08822'' N;16° 58' 41.70933'' E
P4274;Hanušovice - Jindøichov na Moravì;U;50° 05' 43.54298'' N;16° 58' 55.17408'' E
P4275;Jindøichov na Moravì - Branná;MK;50° 06' 00.25287'' N;16° 59' 31.79846'' E
P4276;Jindøichov na Moravì - Branná;U;50° 06' 11.91839'' N;16° 59' 42.88110'' E
P4277;Jindøichov na Moravì - Branná;U;50° 06' 23.53392'' N;16° 59' 40.92143'' E
P4278;Jindøichov na Moravì - Branná;U;50° 06' 35.31452'' N;16° 59' 55.22557'' E
P4279;Jindøichov na Moravì - Branná;U;50° 06' 38.58947'' N;17° 00' 00.46929'' E
P4280;Jindøichov na Moravì - Branná;II.;50° 08' 09.21756'' N;17° 00' 45.09144'' E
P4281;Jindøichov na Moravì - Branná;U;50° 08' 31.92582'' N;17° 00' 46.07050'' E
P4282;Branná - Ostruná;U;50° 09' 45.41907'' N;17° 01' 36.92240'' E
P4283;Branná - Ostruná;II.;50° 10' 06.98395'' N;17° 01' 44.27050'' E
P4284;Branná - Ostruná;U;50° 10' 21.15076'' N;17° 01' 57.35904'' E
P4285;Branná - Ostruná;U;50° 10' 28.65602'' N;17° 02' 47.22359'' E
P4286;Ostruná - SLEZSKİ KÁMEN H.Lipová;II.;50° 11' 03.98808'' N;17° 03' 00.64943'' E
P4287;Ostruná - SLEZSKİ KÁMEN H.Lipová;III.;50° 11' 27.82418'' N;17° 03' 09.92975'' E
P4288;Ostruná - SLEZSKİ KÁMEN H.Lipová;MK;50° 11' 40.74740'' N;17° 03' 47.29932'' E
P4289;SLEZSKİ KÁMEN H.Lipová - Horní Lipová;U;50° 13' 08.95216'' N;17° 05' 48.59635'' E
P4290;Horní Lipová - Lipová Láznì;U;50° 13' 30.45724'' N;17° 05' 36.16736'' E
P4291;Horní Lipová - Lipová Láznì;U;50° 13' 40.35522'' N;17° 07' 22.35175'' E
P4292;Horní Lipová - Lipová Láznì;U;50° 13' 39.48099'' N;17° 07' 42.46748'' E
P4293;Lipová Láznì - Jeseník;MK;50° 13' 46.25830'' N;17° 08' 04.72435'' E
P4294;st. Lipová Láznì - (kol. 2a,4,6,6c);MK;50° 13' 46.69932'' N;17° 08' 04.50277'' E
P4295;Lipová Láznì - Jeseník;U;50° 13' 46.79559'' N;17° 08' 09.00050'' E
P4296;st. Lipová Láznì - (kol. 2a,4,6,6c);U;50° 13' 48.66667'' N;17° 08' 09.26364'' E
P4297;Lipová Láznì - Jeseník;U;50° 13' 47.58461'' N;17° 08' 30.22373'' E
P4298;Lipová Láznì - Jeseník;U;50° 13' 47.79901'' N;17° 08' 39.06361'' E
P4299;Lipová Láznì - Jeseník;U;50° 13' 48.52796'' N;17° 09' 25.54778'' E
P4300;Lipová Láznì - Jeseník;U;50° 13' 46.95469'' N;17° 09' 35.93582'' E
P4301;Lipová Láznì - Jeseník;III.;50° 13' 43.57496'' N;17° 09' 47.06339'' E
P4302;Lipová Láznì - Jeseník;U;50° 13' 37.49335'' N;17° 10' 07.23346'' E
P4303;st. Jeseník;III.;50° 13' 35.71905'' N;17° 11' 17.12307'' E
P4304;st. Jeseník;III.;50° 13' 36.72507'' N;17° 11' 24.16512'' E
P4305;Jeseník - ØETÌZÁRNA Èeská Ves;MK;50° 13' 51.61978'' N;17° 11' 58.03889'' E
P4306;Jeseník - ØETÌZÁRNA Èeská Ves;U;50° 14' 50.60512'' N;17° 12' 39.90057'' E
P4307;Jeseník - ØETÌZÁRNA Èeská Ves;U;50° 14' 58.98387'' N;17° 12' 43.26020'' E
P4308;Jeseník - ØETÌZÁRNA Èeská Ves;U;50° 15' 16.09510'' N;17° 13' 00.07061'' E
P4309;Jeseník - ØETÌZÁRNA Èeská Ves;U;50° 15' 23.11414'' N;17° 13' 12.67326'' E
P4310;Jeseník - ØETÌZÁRNA Èeská Ves;U;50° 15' 27.24740'' N;17° 13' 26.94375'' E
P4311;Jeseník - ØETÌZÁRNA Èeská Ves;U;50° 15' 31.22053'' N;17° 13' 31.09371'' E
P4312;Jeseník - ØETÌZÁRNA Èeská Ves;MK;50° 15' 34.80035'' N;17° 13' 38.24750'' E
P4313;ØETÌZÁRNA Èeská Ves - Píseèná;U;50° 15' 46.73403'' N;17° 13' 58.05346'' E
P4314;ØETÌZÁRNA Èeská Ves - Píseèná;U;50° 16' 00.07057'' N;17° 14' 18.45570'' E
P4315;ØETÌZÁRNA Èeská Ves - Píseèná;U;50° 16' 05.76156'' N;17° 14' 27.11003'' E
P4316;ØETÌZÁRNA Èeská Ves - Píseèná;U;50° 16' 21.31601'' N;17° 14' 45.09158'' E
P4317;ØETÌZÁRNA Èeská Ves - Píseèná;U;50° 16' 38.30490'' N;17° 14' 56.00254'' E
P4318;st. Píseèná;II.;50° 16' 41.72256'' N;17° 15' 28.20482'' E
P4319;Píseèná - Mikulovice;III.;50° 16' 49.87944'' N;17° 15' 56.73035'' E
P4320;Píseèná - Mikulovice;III.;50° 17' 03.85250'' N;17° 16' 13.95356'' E
P4321;Píseèná - Mikulovice;III.;50° 17' 11.47690'' N;17° 16' 27.49227'' E
P4322;Píseèná - Mikulovice;U;50° 17' 16.60647'' N;17° 17' 10.90772'' E
P4323;Píseèná - Mikulovice;MK;50° 17' 44.89658'' N;17° 18' 31.00731'' E
P4324;Píseèná - Mikulovice;U;50° 17' 54.87897'' N;17° 18' 49.52182'' E
P4325;Mikulovice - Mikulovice st.hr.;II.;50° 18' 11.91615'' N;17° 19' 17.81768'' E
P4325;Mikulovice - Ondøejovice;II.;50° 18' 11.91615'' N;17° 19' 17.81768'' E
P4326;Mikulovice - Mikulovice st.hr.;U;50° 18' 23.60327'' N;17° 19' 48.97179'' E
P4327;Mikulovice - Mikulovice st.hr.;MK;50° 18' 30.51245'' N;17° 20' 14.51618'' E
P4328;Mikulovice - Mikulovice st.hr.;II.;50° 18' 28.73221'' N;17° 20' 48.75708'' E
P4329;Sudkov - Chromeè;U;49° 55' 18.01602'' N;16° 55' 56.80527'' E
P4330;Lipová Láznì - Lipová Láznì jeskynì;U;50° 13' 51.43802'' N;17° 08' 22.92401'' E
P4331;Lipová Láznì - Lipová Láznì jeskynì;U;50° 14' 17.99605'' N;17° 08' 36.24017'' E
P4332;Lipová Láznì - Lipová Láznì jeskynì;I.;50° 14' 37.56509'' N;17° 08' 36.55918'' E
P4333;Lipová Láznì jeskynì - Vápenná;U;50° 14' 52.98638'' N;17° 08' 25.55981'' E
P4334;Lipová Láznì jeskynì - Vápenná;U;50° 15' 05.82344'' N;17° 08' 02.28311'' E
P4335;Lipová Láznì jeskynì - Vápenná;U;50° 15' 27.79462'' N;17° 07' 16.86151'' E
P4336;Lipová Láznì jeskynì - Vápenná;U;50° 15' 34.50566'' N;17° 07' 21.53558'' E
P4337;Lipová Láznì jeskynì - Vápenná;U;50° 15' 40.25998'' N;17° 07' 12.96550'' E
P4338;Lipová Láznì jeskynì - Vápenná;U;50° 16' 04.68726'' N;17° 06' 55.91370'' E
P4339;Lipová Láznì jeskynì - Vápenná;U;50° 16' 12.08802'' N;17° 06' 49.16173'' E
P4340;Lipová Láznì jeskynì - Vápenná;U;50° 16' 20.24058'' N;17° 06' 32.95179'' E
P4341;Lipová Láznì jeskynì - Vápenná;U;50° 16' 38.97493'' N;17° 06' 10.90329'' E
P4342;Lipová Láznì jeskynì - Vápenná;I.;50° 16' 51.41148'' N;17° 05' 57.56365'' E
P4343;Vápenná - ulová;MK;50° 17' 19.15224'' N;17° 05' 40.47646'' E
P4344;Vápenná - ulová;I.;50° 17' 22.75857'' N;17° 05' 46.91138'' E
P4345;Vápenná - ulová;U;50° 17' 25.56183'' N;17° 05' 55.50470'' E
P4346;Vápenná - ulová;MK;50° 17' 26.89454'' N;17° 05' 58.49226'' E
P4347;Vápenná - ulová;U;50° 17' 32.00956'' N;17° 06' 00.11915'' E
P4348;Vápenná - ulová;U;50° 17' 39.32412'' N;17° 05' 58.55422'' E
P4349;Vápenná - ulová;U;50° 17' 43.83771'' N;17° 06' 04.44029'' E
P4350;Vápenná - ulová;U;50° 17' 58.39431'' N;17° 06' 20.72067'' E
P4351;Vápenná - ulová;U;50° 18' 00.72042'' N;17° 06' 18.47347'' E
P4352;st. ulová;II.;50° 18' 23.75887'' N;17° 06' 10.10204'' E
P4353;ulová - Velká Kraš;U;50° 18' 34.69054'' N;17° 06' 09.64025'' E
P4354;ulová - Velká Kraš;U;50° 18' 43.81503'' N;17° 06' 08.39799'' E
P4355;ulová - Velká Kraš;U;50° 18' 54.87638'' N;17° 06' 08.93147'' E
P4356;ulová - Velká Kraš;MK;50° 19' 22.31214'' N;17° 06' 28.20915'' E
P4357;ulová - Velká Kraš;U;50° 20' 11.05844'' N;17° 07' 18.21985'' E
P4358;ulová - Velká Kraš;U;50° 20' 14.00082'' N;17° 07' 25.98753'' E
P4359;ulová - Velká Kraš;III.;50° 20' 21.17343'' N;17° 07' 32.78209'' E
P4360;ulová - Velká Kraš;U;50° 20' 41.39909'' N;17° 07' 43.25840'' E
P4361;ulová - Velká Kraš;U;50° 20' 43.75081'' N;17° 07' 44.92002'' E
P4362;ulová - Velká Kraš;U;50° 21' 03.14935'' N;17° 07' 33.06103'' E
P4363;ulová - Velká Kraš;MK;50° 21' 15.37772'' N;17° 07' 31.53487'' E
P4364;st. Velká Kraš;III.;50° 21' 39.47227'' N;17° 07' 35.45410'' E
P4365;Velká Kraš - Bernartice u Javorníka;U;50° 21' 57.75016'' N;17° 07' 32.92056'' E
P4366;Velká Kraš - Bernartice u Javorníka;U;50° 22' 08.76664'' N;17° 07' 16.68543'' E
P4367;Velká Kraš - Bernartice u Javorníka;U;50° 22' 22.77997'' N;17° 07' 12.58653'' E
P4368;Velká Kraš - Bernartice u Javorníka;U;50° 22' 33.63714'' N;17° 07' 11.98732'' E
P4369;Velká Kraš - Bernartice u Javorníka;U;50° 22' 51.10843'' N;17° 07' 03.52511'' E
P4370;Velká Kraš - Bernartice u Javorníka;U;50° 23' 00.84777'' N;17° 06' 58.21877'' E
P4371;Velká Kraš - Bernartice u Javorníka;U;50° 23' 03.14295'' N;17° 06' 45.44297'' E
P4372;Velká Kraš - Bernartice u Javorníka;II.;50° 23' 14.06838'' N;17° 06' 30.33212'' E
P4373;Velká Kraš - Bernartice u Javorníka;MK;50° 23' 43.32654'' N;17° 05' 10.89463'' E
P4374;Velká Kraš - Bernartice u Javorníka;III.;50° 23' 45.67361'' N;17° 04' 58.46170'' E
P4375;Bernartice u Javorníka - Javorník ve Slezsku;U;50° 23' 56.77054'' N;17° 04' 50.53867'' E
P4376;Bernartice u Javorníka - Javorník ve Slezsku;U;50° 24' 02.25387'' N;17° 04' 35.82388'' E
P4377;Bernartice u Javorníka - Javorník ve Slezsku;U;50° 24' 01.25401'' N;17° 02' 05.85327'' E
P4378;Bernartice u Javorníka - Javorník ve Slezsku;U;50° 23' 55.94498'' N;17° 01' 36.42269'' E
P4379;Bernartice u Javorníka - Javorník ve Slezsku;U;50° 23' 48.25817'' N;17° 01' 17.40043'' E
P4380;Bernartice u Javorníka - Javorník ve Slezsku;U;50° 23' 46.03881'' N;17° 01' 10.83538'' E
P4381;Velká Kraš - Vidnava;III.;50° 21' 52.87042'' N;17° 07' 39.94643'' E
P4382;Velká Kraš - Vidnava;U;50° 21' 48.24193'' N;17° 08' 06.96591'' E
P4383;Velká Kraš - Vidnava;U;50° 21' 48.90252'' N;17° 08' 18.20047'' E
P4384;Velká Kraš - Vidnava;U;50° 21' 51.17524'' N;17° 08' 45.35008'' E
P4385;Velká Kraš - Vidnava;U;50° 21' 53.88546'' N;17° 09' 15.27864'' E
P4386;Velká Kraš - Vidnava;U;50° 21' 54.58087'' N;17° 09' 22.03349'' E
P4387;Velká Kraš - Vidnava;U;50° 21' 56.23325'' N;17° 09' 38.09534'' E
P4388;Velká Kraš - Vidnava;U;50° 21' 57.65542'' N;17° 09' 51.60033'' E
P4389;Velká Kraš - Vidnava;U;50° 21' 59.94757'' N;17° 10' 08.01953'' E
P4390;dD3 Vidnava;II.;50° 22' 25.82613'' N;17° 10' 51.90678'' E
P4392;Mikulovice - Ondøejovice;U;50° 18' 12.69564'' N;17° 19' 34.29968'' E
P4393;Mikulovice - Ondøejovice;II.;50° 18' 09.17343'' N;17° 19' 40.32419'' E
P4394;Mikulovice - Ondøejovice;U;50° 17' 56.58467'' N;17° 19' 51.59959'' E
P4395;Mikulovice - Ondøejovice;U;50° 17' 37.94786'' N;17° 20' 00.29947'' E
P4396;Mikulovice - Ondøejovice;U;50° 17' 21.90633'' N;17° 20' 05.80764'' E
P4397;Mikulovice - Ondøejovice;U;50° 16' 59.21607'' N;17° 20' 13.65455'' E
P4398;Mikulovice - Ondøejovice;U;50° 16' 50.76731'' N;17° 20' 22.00448'' E
P4399;Mikulovice - Ondøejovice;U;50° 16' 46.08091'' N;17° 20' 26.07238'' E
P4400;Mikulovice - Ondøejovice;U;50° 16' 39.87447'' N;17° 20' 30.27164'' E
P4401;Ondøejovice - Zlaté Hory;U;50° 16' 06.63987'' N;17° 20' 42.11379'' E
P4402;Ondøejovice - Zlaté Hory;U;50° 16' 02.24257'' N;17° 20' 40.96125'' E
P4403;Ondøejovice - Zlaté Hory;U;50° 15' 57.18098'' N;17° 20' 46.30248'' E
